date,equity_return,Mkt-RF,SMB,HML,RF,growth_yoy,cpi_yoy,unemployment_delta,yield_spread_delta,credit_spread_delta,growth_yoy_zscore,cpi_yoy_zscore,unemployment_delta_zscore,yield_spread_delta_zscore,credit_spread_delta_zscore
1971-03-31,0.036795840398901714,0.0412,0.026000000000000002,-0.0395,0.003,-0.012062077240542757,0.044386422976501416,-0.033333333333333215,0.2666666666666669,0.010000000000000378,-0.7128739390406211,0.317572402750284,-0.13221768519012342,1.2531492413516683,0.07928280790530515
1971-04-30,0.036287503521493125,0.0315,-0.0049,0.0086,0.0028000000000000004,-0.003952621420828639,0.04155844155844157,0.0,0.05666666666666679,0.03999999999999974,-0.5563226186311249,0.215499899784495,0.005409628515600735,0.2691523550321752,0.3331769500454789
1971-05-31,-0.04155843984271779,-0.039900000000000005,-0.0104,-0.013300000000000001,0.0029,0.002268462025098783,0.04404145077720201,0.0,-0.05333333333333338,-0.016666666666666902,-0.43622592540172256,0.30512105649629717,0.005409628515600735,-0.24627458542089314,-0.14640087399708157
1971-06-30,-0.009334541110246564,-0.0009,-0.015300000000000001,-0.0197,0.0037,0.009737974915486447,0.04381443298969079,-0.033333333333333215,-0.18333333333333357,-0.17666666666666675,-0.2920285671815547,0.29692712932229076,-0.13221768519012342,-0.8554155150472466,-1.5005029654113695
1971-07-31,-0.03161089375538295,-0.0449,-0.0151,-0.0002,0.004,0.004344474437801171,0.04370179948586128,0.033333333333333215,-0.21333333333333337,-0.19666666666666663,-0.39614894716540483,0.2928617618554946,0.1430369422213249,-0.9959864988071732,-1.6697657268381545
1971-08-31,0.03609538483102703,0.0379,-0.0022,0.0264,0.004699999999999999,0.00029722571639356765,0.04358974358974366,0.06666666666666643,-0.20333333333333345,-0.016666666666666607,-0.47428022322732216,0.2888172424269874,0.280664255927049,-0.949129504220531,-0.14640087399707907
1971-09-30,-0.006967610319212669,-0.0086,0.005,-0.028999999999999998,0.0037,0.0236090438537655,0.04081632653061207,0.033333333333333215,-0.10666666666666676,0.07333333333333325,-0.024250530522211,0.18871417273008875,0.1430369422213249,-0.49617855654965337,0.6152815524234574
1971-10-31,-0.041793706874213465,-0.044199999999999996,-0.0175,-0.0051,0.0037,0.05232388509414165,0.038071065989847774,-0.06666666666666672,0.04666666666666656,0.17333333333333378,0.5300833744238818,0.08962737785246519,-0.2698449988958488,0.2222953604455316,1.4615953595573925
1971-11-30,-0.002547017771557858,-0.0046,-0.0277,-0.0167,0.0037,0.06322665247425352,0.03535353535353525,-0.033333333333333215,-0.016666666666666607,0.13000000000000048,0.7405589806075613,-0.00845854030923713,-0.13221768519012342,-0.07446560526987014,1.0948593764660228
1971-12-31,0.08617936650941682,0.08710000000000001,0.0329,-0.0038,0.0037,0.05135631629054527,0.03266331658291466,0.0,0.15666666666666687,2.9605947323337506e-16,0.5114046643898723,-0.10555867034869852,0.005409628515600735,0.7377223008986006,-0.005348572808088613
1972-01-31,0.018121325985678283,0.024700000000000003,0.0584,0.0212,0.0029,0.0682762346541479,0.03258145363408538,0.0,0.36666666666666686,-0.09000000000000015,0.8380400909746679,-0.10851341256652315,0.005409628515600735,1.7217191872180932,-0.7670309992286299
1972-02-29,0.02530303243835852,0.0287,0.0132,-0.028300000000000002,0.0025,0.08111732975679731,0.03759398496240607,-0.09999999999999994,0.43,-0.14000000000000026,1.0859347017248318,0.07240772630967889,-0.40747231260157296,2.0184801529334946,-1.1901879027955964
1972-03-31,0.005911581638566643,0.0062,-0.0029,-0.0161,0.0027,0.08977367062522879,0.03499999999999992,-0.06666666666666672,0.14000000000000012,-0.09333333333333371,1.253043521723978,-0.02121896305876256,-0.2698449988958488,0.6596273099208627,-0.7952414594664297
1972-04-30,0.004384339870177945,0.0029,0.0016,0.0003,0.0029,0.09453063824704366,0.034912718204488824,-0.033333333333333215,-0.029999999999999954,-0.07666666666666681,1.3448757702615368,-0.024369291867244573,-0.13221768519012342,-0.13694159805206021,-0.6541891582774392
1972-05-31,0.017275012928234856,0.0129,-0.0271,-0.027200000000000002,0.003,0.08915715470386565,0.032258064516129226,0.0,-0.14666666666666664,-0.016666666666666607,1.2411418129424534,-0.12018574410692251,0.005409628515600735,-0.6836065348962228,-0.14640087399707907
1972-06-30,-0.021820500468225923,-0.024300000000000002,0.0028000000000000004,-0.0246,0.0029,0.08748034105314084,0.029629629629629672,-0.033333333333333215,-0.04666666666666671,-0.026666666666666988,1.2087712819305598,-0.21505586101584892,-0.13221768519012342,-0.21503658902979814,-0.23103225471047537
1972-07-31,0.0023333955705076015,-0.008,-0.028999999999999998,0.006,0.0031,0.08942555475548031,0.029556650246305383,-0.03333333333333351,-0.1166666666666667,0.023333333333333428,1.246323218873059,-0.21768996188837889,-0.13221768519012464,-0.5430355511362956,0.19212464885649352
1972-08-31,0.03445383154177417,0.0327,-0.039900000000000005,0.045599999999999995,0.0029,0.11105510306953548,0.029484029484029284,-0.03333333333333351,-0.08333333333333319,-0.040000000000000334,1.663877050314452,-0.22031111877628037,-0.13221768519012464,-0.38684556918081975,-0.3438740956616662
1972-09-30,-0.004860863299431362,-0.011399999999999999,-0.026600000000000002,0.0049,0.0034000000000000002,0.1020111941857067,0.031862745098039325,-0.06666666666666672,-0.1033333333333335,-0.183333333333333,1.4892863121807456,-0.13445431115539294,-0.2698449988958488,-0.48055955835410624,-1.5569238858869612
1972-10-31,0.009317039808806271,0.0052,-0.0273,0.012199999999999999,0.004,0.10771550875301883,0.03178484107579482,0.0,-0.13000000000000003,-0.18000000000000002,1.599406892081176,-0.1372661607986817,0.005409628515600735,-0.6055115439184856,-1.5287134256491666
1972-11-30,0.045617460605507754,0.046,-0.0118,0.048799999999999996,0.0037,0.11607721107128932,0.034146341463414664,-0.09999999999999994,-0.23000000000000012,-0.08999999999999986,1.7608277775139718,-0.05203071555151734,-0.40747231260157296,-1.0740814897849111,-0.7670309992286275
1972-12-31,0.011828275516162945,0.0062,-0.0195,-0.0218,0.0037,0.11563253280957064,0.03406326034063256,-0.09999999999999994,-0.19999999999999987,0.009999999999999787,1.752243358216659,-0.055029426256411294,-0.40747231260157296,-0.9335105060249824,0.07928280790530014
1973-01-31,-0.017111429226946195,-0.0327,-0.0349,0.027000000000000003,0.0044,0.09745944276147966,0.03640776699029136,-0.2333333333333331,-0.23000000000000012,-0.04666666666666656,1.4014157187056253,0.02959265096883065,-0.9579815674244707,-1.0740814897849111,-0.4002950161372579
1973-02-28,-0.03749029147535643,-0.048499999999999995,-0.038900000000000004,0.016399999999999998,0.0042,0.10202757862077294,0.03864734299516903,-0.09999999999999994,-0.15333333333333332,-0.12666666666666662,1.4896026102161264,0.11042738592858801,-0.40747231260157296,-0.714844531287318,-1.077346061844403
1973-03-31,-0.0014326975436259604,-0.013000000000000001,-0.0278,0.025699999999999997,0.0046,0.09499268853655618,0.048309178743961345,-0.09999999999999994,-0.2233333333333333,-0.08333333333333333,1.35379555286186,0.45915943622620414,-0.40747231260157296,-1.0428434933938153,-0.7106100787530333
1973-04-30,-0.040799816708442904,-0.056799999999999996,-0.0384,0.053899999999999997,0.0052,0.08254920601045712,0.053012048192771166,0.033333333333333215,-0.21333333333333324,-0.006666666666666821,1.113576768363694,0.6289037113108294,0.1430369422213249,-0.9959864988071725,-0.0617694932836878
1973-05-31,-0.018883838921280538,-0.0297,-0.06269999999999999,0.0038,0.0051,0.0897758271601945,0.05528846153846145,-0.033333333333333215,-0.18333333333333357,-0.03999999999999974,1.2530851531729799,0.711068044674358,-0.13221768519012342,-0.8554155150472466,-0.34387409566166116
1973-06-30,-0.006574510072182238,-0.015700000000000002,-0.028399999999999998,0.011399999999999999,0.0051,0.08836339804158211,0.05995203836930463,0.0,-0.3033333333333334,-0.029999999999999655,1.22581850934146,0.8793941011531886,0.005409628515600735,-1.4176994500869557,-0.2592427149482674
1973-07-31,0.03798195859710751,0.0504,0.07919999999999999,-0.0526,0.0064,0.09345697095887773,0.05741626794258381,-0.06666666666666672,-0.43,-0.10333333333333321,1.3241488515410171,0.7878685936837674,-0.2698449988958488,-2.0112213815177604,-0.8798728401798184
1973-08-31,-0.036684542375921225,-0.0382,-0.02,0.0103,0.006999999999999999,0.07695742496239166,0.07398568019093088,-0.03333333333333351,-0.5866666666666663,-0.026666666666667282,1.0056286241260324,1.3859211021125892,-0.13221768519012464,-2.7453142967084916,-0.23103225471047786
1973-09-30,0.040095926188736586,0.047400000000000005,0.029300000000000003,0.0222,0.0068000000000000005,0.07697118436887052,0.07363420427553447,-0.03333333333333351,-0.30333333333333307,0.1033333333333335,1.0058942465426535,1.3732350122438244,-0.13221768519012464,-1.4176994500869542,0.8691756945636387
1973-10-31,-0.0012911499516223834,-0.0083,-0.0021,0.0166,0.006500000000000001,0.07245949650755334,0.08056872037914697,-0.06666666666666672,0.15000000000000005,0.16999999999999993,0.918797071631403,1.6235278221725071,-0.2698449988958488,0.7064843045075049,1.4333848993195903
1973-11-30,-0.11386094493315979,-0.1278,-0.07719999999999999,0.0409,0.005600000000000001,0.06474425959662278,0.08254716981132071,0.0,0.05666666666666664,0.18666666666666684,0.7698560634392104,1.6949375154058393,0.005409628515600735,0.2691523550321745,1.574437200508581
1973-12-31,0.01656944541949712,0.0059,-0.054000000000000006,0.0401,0.0064,0.04998776770995539,0.0894117647058823,0.03333333333333351,0.1633333333333331,0.06666666666666643,0.4849851250152265,1.9427066054922901,0.14303694222132612,0.7689602972896936,0.5588606319478607
1974-01-31,-0.010046164287802473,-0.0016,0.0968,0.059500000000000004,0.0063,0.03558222046675685,0.09601873536299754,0.16666666666666666,-0.11666666666666654,-0.0433333333333333,0.20688909831739413,2.1811770663257795,0.6935461970442239,-0.5430355511362949,-0.3720845558994608
1974-02-28,-0.003624298179839891,-0.0046,0.0,0.024700000000000003,0.0058,0.01775183684065662,0.09999999999999987,0.13333333333333344,0.3133333333333332,-0.040000000000000036,-0.13732266658155534,2.3248759053184376,0.5559188833384998,1.4718152160893316,-0.3438740956616637
1974-03-31,-0.023279960874575067,-0.0282,0.025,-0.0014000000000000002,0.005600000000000001,0.01729579796217373,0.10138248847926268,0.06666666666666643,-0.013333333333333345,-0.11000000000000032,-0.14612640017006623,2.3747751226536544,0.280664255927049,-0.05884660707432296,-0.9362937606554176
1974-04-30,-0.03905092218821549,-0.0528,-0.0068000000000000005,0.0092,0.0075,0.015824833608505617,0.10068649885583514,0.0,-0.013333333333333641,-0.04333333333333359,-0.1745230542688813,2.349654235208006,0.005409628515600735,-0.05884660707432435,-0.37208455589946327
1974-05-31,-0.03355108915079963,-0.047,-0.029300000000000003,-0.0208,0.0075,0.016943721922706434,0.1070615034168565,-0.03333333333333351,-0.1633333333333334,-0.03333333333333292,-0.15292315325541622,2.579752165769444,-0.13221768519012464,-0.7617015258739609,-0.2874531751860645
1974-06-30,-0.014665430765341547,-0.028399999999999998,-0.0024,0.0083,0.006,0.013783372404368555,0.10859728506787314,0.10000000000000024,0.1299999999999999,0.10666666666666676,-0.2139330287699427,2.6351843111601827,0.41829156963277564,0.6127703153342191,0.8973861548014358
1974-07-31,-0.07779072606286341,-0.0806,0.0078000000000000005,0.0516,0.006999999999999999,0.012366153273875247,0.1153846153846152,0.13333333333333344,0.36000000000000004,0.10333333333333379,-0.24129214276239638,2.8801646315615606,0.5559188833384998,1.6904811908269974,0.8691756945636412
1974-08-31,-0.09027860614199468,-0.09390000000000001,-0.0069,0.026099999999999998,0.006,0.002986570410559164,0.10888888888888881,0.13333333333333344,-0.09000000000000045,0.0866666666666666,-0.4223629957008592,2.645709391592245,0.5559188833384998,-0.41808356557191756,0.7281233933746484
1974-09-30,-0.11933472527042577,-0.11789999999999999,0.0027,0.054299999999999994,0.008100000000000001,-0.004968941366931823,0.11946902654867242,0.16666666666666666,0.113333333333333,0.13666666666666702,-0.575942459106015,3.0275864172898252,0.6935461970442239,0.5346753243564806,1.1512802969416172
1974-10-31,0.1630469068473035,0.1611,-0.034300000000000004,-0.09910000000000001,0.0051,-0.016003228128339875,0.11842105263157898,0.16666666666666666,0.0600000000000002,0.30333333333333307,-0.7889570189826545,2.989761090688501,0.6935461970442239,0.28477135322772307,2.561803308831496
1974-11-30,-0.0531799759679239,-0.0453,-0.011699999999999999,-0.0025,0.0054,-0.052708374497614896,0.12200435729847503,0.36666666666666653,0.3766666666666672,0.3966666666666665,-1.4975420655852518,3.119096055162915,1.5193100792785712,1.7685761818047372,3.3516961954898328
1974-12-31,-0.02015154548392628,-0.0344,-0.047400000000000005,0.0012,0.006999999999999999,-0.08426496526794858,0.12095032397408212,0.4333333333333333,0.10000000000000024,0.3533333333333335,-2.1067353410092515,3.0810520217251183,1.794564706690021,0.4721993315742933,2.9849602123984655
1975-01-31,0.12281222430242678,0.1367,0.1106,0.08259999999999999,0.0058,-0.09102945173650379,0.11752136752136755,0.6999999999999998,0.2666666666666666,0.24333333333333348,-2.2373223140549747,2.957288065762002,2.8955832163358175,1.253149241351667,2.0540150245511417
1975-02-28,0.059885590801832755,0.0556,0.0012,-0.0447,0.0043,-0.10905556569523644,0.11205073995771686,0.5,0.5599999999999999,0.11333333333333358,-2.585312611410233,2.7598325080099446,2.0698193341014703,2.627621082559847,0.9538070752770325
1975-03-31,0.021693888367524616,0.026600000000000002,0.0375,0.0242,0.0040999999999999995,-0.11904515839631291,0.10460251046025104,0.4666666666666665,0.6533333333333337,-0.15000000000000036,-2.778159574569559,2.490997846433017,1.932192020395745,3.064953032035179,-1.2748192835089902
1975-04-30,0.047264904181358425,0.042199999999999994,-0.0064,-0.0113,0.0044,-0.11440706934156064,0.10187110187110182,0.2333333333333337,0.45999999999999996,-0.3200000000000003,-2.6886222514938045,2.392411020672334,0.9688008244556748,2.159051136693422,-2.713552755636672
1975-05-31,0.04410078281255658,0.052000000000000005,0.0393,-0.0405,0.0044,-0.12425718311584877,0.09259259259259256,0.3000000000000001,0.31333333333333346,-0.21000000000000055,-2.8787766036267612,2.0575146667569366,1.244055451867123,1.4718152160893327,-1.7826075677893503
1975-06-30,0.04432255455728451,0.0487,0.008100000000000001,0.013500000000000002,0.0040999999999999995,-0.1171888356515679,0.09183673469387754,0.06666666666666703,0.09333333333333342,0.0033333333333329662,-2.74232365866389,2.0302329077200496,0.2806642559270515,0.4409613351831975,0.022861887429703468
1975-07-31,-0.06765418926604572,-0.066,0.026600000000000002,0.0176,0.0048,-0.10985278453964276,0.09533468559837743,-0.06666666666666703,-0.22999999999999984,0.046666666666666856,-2.6007027517009957,2.1564871333643967,-0.26984499889585006,-1.0740814897849098,0.38959787052107814
1975-08-31,-0.021070453482614382,-0.028399999999999998,-0.0317,-0.0091,0.0048,-0.0914480752311182,0.08617234468937895,-0.19999999999999987,-0.29000000000000004,-0.1466666666666665,-2.2454037516129675,1.8257837335347993,-0.8203542537187466,-1.3552234573047657,-1.246608823271188
1975-09-30,-0.03464542589770303,-0.0426,-0.0016,0.0033,0.0053,-0.07971660053275553,0.07905138339920947,-0.13333333333333344,-0.17000000000000023,-0.19333333333333305,-2.0189301268458726,1.5687614144458868,-0.5450996263072982,-0.7929395222650566,-1.6415552666003548
1975-10-31,0.06164299510716309,0.053200000000000004,-0.0408,0.0034999999999999996,0.005600000000000001,-0.07314472672138828,0.07647058823529407,-0.06666666666666643,0.08333333333333333,-0.0033333333333338544,-1.892061500194867,1.4756107945936616,-0.2698449988958476,0.3941043405965546,-0.033559033045893215
1975-11-30,0.02470796187804769,0.0265,-0.012199999999999999,0.0203,0.0040999999999999995,-0.04029770009030942,0.0737864077669903,-0.033333333333333215,0.20333333333333345,0.10666666666666676,-1.2579566348449054,1.378728609632342,-0.13221768519012342,0.9563882756362653,0.8973861548014358
1975-12-31,-0.011508060575922352,-0.016,-0.0087,0.017,0.0048,0.009228764448925508,0.07129094412331405,-0.06666666666666703,0.18333333333333326,0.12666666666666693,-0.30185876697284736,1.288657925806946,-0.26984499889585006,0.8626742864629794,1.0666489162282233
1976-01-31,0.11830577536437348,0.1215,0.0487,0.0863,0.004699999999999999,0.03698309041275594,0.06692160611854692,-0.16666666666666666,0.22999999999999984,0.06333333333333376,0.23393259477926492,1.130952057019413,-0.6827269400130225,1.081340261200644,0.5306501717100687
1976-02-29,-0.011401958347409313,0.0031,0.0697,0.0571,0.0034000000000000002,0.07173373810669714,0.06273764258555126,-0.20000000000000018,0.11333333333333329,-0.01999999999999987,0.9047864600098295,0.979937051261898,-0.8203542537187478,0.5346753243564819,-0.17461133423487615
1976-03-31,0.030688973891187965,0.0232,-0.011699999999999999,-0.0011,0.004,0.08618753088823339,0.06060606060606055,-0.19999999999999987,0.05666666666666694,-0.05666666666666723,1.1838138565675573,0.9030002275140756,-0.8203542537187466,0.2691523550321759,-0.48492639685065664
1976-04-30,-0.010995400314574244,-0.0149,-0.0008,-0.0016,0.0042,0.08903487037226121,0.05849056603773595,-0.06666666666666672,-0.05666666666666694,-0.09666666666666668,1.2387811399202848,0.8266440590398263,-0.2698449988958488,-0.2618935836164417,-0.8234519197042242
1976-05-31,-0.014364414534041692,-0.0134,-0.011899999999999999,-0.0129,0.0037,0.09727097610761182,0.062146892655367214,-0.09999999999999994,-0.06999999999999999,-0.1633333333333337,1.3977774100235008,0.9586146608049908,-0.40747231260157296,-0.3243695763986304,-1.387661124460181
1976-06-30,0.04092631724527229,0.0406,-0.0132,0.0073,0.0043,0.09152820950810892,0.059813084112149584,0.0,-0.09333333333333342,-0.11999999999999951,1.2869145218170976,0.8743787185431792,0.005409628515600735,-0.43370256376746336,-1.0209251413688039
1976-07-31,-0.008055200879589886,-0.0106,0.0028000000000000004,0.0174,0.004699999999999999,0.08635753844037031,0.05555555555555558,0.033333333333333215,-0.033333333333333215,-0.1299999999999999,1.187095816215444,0.7207084739494163,0.1430369422213249,-0.15256059624760737,-1.1055565220822001
1976-08-31,-0.005123731310786583,-0.005699999999999999,-0.020499999999999997,0.0079,0.0042,0.08317315412727067,0.05719557195571956,0.13333333333333316,-0.023333333333333428,-0.02999999999999936,1.125621954098194,0.7799028441106342,0.5559188833384987,-0.10570360166096586,-0.25924271494826495
1976-09-30,0.022641085596599275,0.0206,0.0008,-0.0031,0.0044,0.07306439524962527,0.05494505494505497,0.0,0.01999999999999987,-0.07333333333333325,0.9304745132366945,0.6986732070350066,0.005409628515600735,0.09734337488115148,-0.6259786980396396
1976-10-31,-0.022234857329811897,-0.0242,0.0014000000000000002,-0.0017000000000000001,0.0040999999999999995,0.06804022624272066,0.05464480874316946,-0.033333333333333215,-0.03666666666666648,-0.03666666666666707,0.8334839987709394,0.6878361905197243,-0.13221768519012342,-0.16817959444315456,-0.3156636354238691
1976-11-30,-0.007774567929006437,0.0036,0.023399999999999997,0.015300000000000001,0.004,0.08286421923252374,0.05063291139240511,0.0,-0.029999999999999954,0.023333333333333133,1.1196580316392262,0.5430317014876578,0.005409628515600735,-0.13694159805206021,0.19212464885649103
1976-12-31,0.05249755818272761,0.0565,0.030299999999999997,0.0223,0.004,0.079827715391104,0.050359712230215736,0.06666666666666672,0.003333333333333558,0.1466666666666662,1.0610389705861845,0.533170914526774,0.28066425592705024,0.019248383903415652,1.2359116776550032
1977-01-31,-0.05053043319782036,-0.0403,0.0475,0.0432,0.0036,0.058312326167641926,0.051971326164874654,-0.06666666666666672,0.033333333333333215,-0.0033333333333329662,0.6456889561167825,0.5913401327099813,-0.2698449988958488,0.15981936766334157,-0.0335590330458857
1977-02-28,-0.0216602872774031,-0.0194,0.0103,0.0045000000000000005,0.0034999999999999996,0.0645926458159174,0.06082289803220031,-0.06666666666666672,0.05999999999999991,-0.07000000000000028,0.7669291916380221,0.9108267070946696,-0.2698449988958488,0.2847713532277217,-0.597768237801845
1977-03-31,-0.014025260770978543,-0.013500000000000002,0.009899999999999999,0.0109,0.0038,0.07587184719464668,0.06428571428571428,-0.13333333333333316,0.11333333333333329,-0.19666666666666663,0.9846717761295829,1.035812790825474,-0.5450996263072971,0.5346753243564819,-1.6697657268381545
1977-04-30,0.0002032541438030666,0.0015,-0.0013,0.0338,0.0038,0.0808479695971207,0.06951871657754016,-0.09999999999999994,0.08000000000000007,-0.05666666666666664,1.0807347611122233,1.2246915573340715,-0.40747231260157296,0.37848534240100745,-0.48492639685065164
1977-05-31,-0.02356765174000408,-0.0147,0.0125,0.008100000000000001,0.0037,0.08475907701975927,0.06737588652482285,-0.19999999999999987,-0.07333333333333325,-0.05999999999999991,1.1562378583470554,1.147348748249694,-0.8203542537187466,-0.33998857459417753,-0.5131368570884488
1977-06-30,0.04535997176203366,0.0472,0.0207,-0.0062,0.004,0.09207368806538119,0.06701940035273357,-0.06666666666666672,-0.19999999999999987,-0.009999999999999787,1.2974448693884408,1.134481819342216,-0.2698449988958488,-0.9335105060249824,-0.08997995352148239
1977-07-31,-0.01622218181086499,-0.0169,0.0209,-0.006,0.0042,0.08727758791878615,0.06666666666666665,-0.09999999999999994,-0.23000000000000012,-0.05333333333333368,1.2048571757801534,1.1217503317916715,-0.40747231260157296,-1.0740814897849111,-0.4567159366128571
1977-08-31,-0.021042001650604325,-0.0176,0.0155,-0.0277,0.0044,0.08091746746274553,0.06631762652705064,0.0,-0.19666666666666663,-0.0433333333333333,1.082076402631838,1.1091521582468904,0.005409628515600735,-0.9178915078294353,-0.3720845558994608
1977-09-30,-0.0024800854820193896,-0.0027,0.015,-0.0026,0.0043,0.08163484591053471,0.06423611111111094,-0.13333333333333344,-0.24333333333333348,-0.056666666666666345,1.0959252410411544,1.0340224253886723,-0.5450996263072982,-1.1365574825671012,-0.48492639685064914
1977-10-31,-0.04340622080588785,-0.043899999999999995,0.011899999999999999,0.016200000000000003,0.0049,0.08349138461882966,0.06390328151986191,-0.03333333333333351,-0.26000000000000006,-0.05666666666666605,1.1317653260772376,1.0220093516029272,-0.13221768519012464,-1.2146524735448383,-0.48492639685064665
1977-11-30,0.02696562261116653,0.04,0.0368,0.0023,0.005,0.06918736986978158,0.06712564543889843,-0.06666666666666672,-0.14333333333333323,-0.016666666666666902,0.8556293625916719,1.1383166047490108,-0.2698449988958488,-0.667987536700675,-0.14640087399708157
1977-12-31,0.0028471647986194615,0.0027,0.013600000000000001,-0.0029,0.0049,0.05964511863563571,0.0667808219178081,-0.13333333333333316,0.029999999999999954,-0.05333333333333368,0.6714182313400382,1.125870624851691,-0.5450996263072971,0.14420036946779438,-0.4567159366128571
1978-01-31,-0.061514180525597095,-0.06,0.022799999999999997,0.0338,0.0049,0.05140555542127112,0.0681431005110733,-0.13333333333333316,0.05333333333333338,-0.05333333333333368,0.5123552153395684,1.1750403912664544,-0.5450996263072971,0.2535333568366273,-0.4567159366128571
1978-02-28,-0.02476189450389532,-0.0139,0.0359,0.008100000000000001,0.0046,0.04059687157267189,0.062394603709949426,-0.16666666666666666,0.03333333333333292,-0.06666666666666643,0.30369587172819185,0.9675554859433851,-0.6827269400130225,0.15981936766334015,-0.5695577775640429
1978-03-31,0.0249310448773008,0.0285,0.0344,0.0115,0.0053,0.047160844537949664,0.06375838926174482,-0.03333333333333351,0.043333333333333,-0.039999999999999446,0.43041197422527633,1.0167796441685257,-0.13221768519012464,0.20667636224998306,-0.3438740956616587
1978-04-30,0.08541646479972131,0.0787,0.0036,-0.0354,0.0054,0.05822494520652288,0.06499999999999995,-0.10000000000000024,0.11333333333333358,-0.013333333333333345,0.6440020852408622,1.0615940531153316,-0.40747231260157424,0.5346753243564832,-0.11819041375928198
1978-05-31,0.004234183878568887,0.0176,0.0453,-0.0055000000000000005,0.0051,0.05484550104846431,0.0714285714285714,-0.09999999999999994,0.1200000000000001,-0.009999999999999787,0.5787626342892842,1.2936254137240668,-0.40747231260157296,0.5659133207475776,-0.08997995352148239
1978-06-30,-0.01758534679184498,-0.0169,0.0174,0.006,0.0054,0.05349748810704069,0.07438016528925617,-0.13333333333333316,-0.006666666666666228,-0.013333333333334233,0.5527395310625629,1.4001595554177007,-0.5450996263072971,-0.027608610683225853,-0.1181904137592895
1978-07-31,0.05390978322711981,0.0512,0.0029,-0.01,0.005600000000000001,0.05128450481559299,0.07730263157894735,0.03333333333333351,-0.07666666666666651,-0.07000000000000028,0.5100183591340989,1.505642373344621,0.14303694222132612,-0.3556075727897247,-0.597768237801845
1978-08-31,0.025923724696466754,0.0378,0.0506,-0.0066,0.005600000000000001,0.05455678972579259,0.07855973813420625,-0.033333333333333215,-0.20333333333333314,-0.023333333333333428,0.5731891235893981,1.551016084703025,-0.13221768519012342,-0.9491295042205297,-0.20282179447267576
1978-09-30,-0.0072611094331712644,-0.0144,-0.0049,0.018799999999999997,0.0062,0.05288820730604393,0.08482871125611746,0.033333333333333215,-0.3866666666666667,-0.046666666666666266,0.540977494741418,1.777286941184725,0.1430369422213249,-1.8081744049756432,-0.4002950161372554
1978-10-31,-0.09157401312473112,-0.11900000000000001,-0.0989,0.0126,0.0068000000000000005,0.05928852938076479,0.08928571428571419,-0.13333333333333344,-0.3266666666666668,-0.0033333333333332624,0.6645343515908976,1.9381569709705486,-0.5450996263072982,-1.5270324374557889,-0.03355903304588821
1978-11-30,0.016639778818819062,0.0271,0.030600000000000002,-0.0208,0.006999999999999999,0.06550238158597743,0.08870967741935476,0.0,-0.3866666666666667,-0.016666666666666902,0.7844914472557696,1.917365630414211,0.005409628515600735,-1.8081744049756432,-0.14640087399708157
1978-12-31,0.014889162698495273,0.0087,0.011899999999999999,-0.021400000000000002,0.0078000000000000005,0.06890239256716546,0.08988764044943842,0.0,-0.2133333333333335,-0.023333333333333428,0.8501279363550514,1.959882753799093,0.005409628515600735,-0.9959864988071738,-0.20282179447267576
1979-01-31,0.03974612080496431,0.042199999999999994,0.0355,0.0219,0.0077,0.07899373224851147,0.09250398724082931,0.03333333333333351,-0.3000000000000001,0.026666666666667282,1.0449391033355697,2.0543165658172056,0.14303694222132612,-1.4020804518914085,0.2203351090942956
1979-02-28,-0.03652558305546061,-0.0356,0.0044,0.011699999999999999,0.0073,0.07838783978180786,0.09841269841269851,0.0,-0.1300000000000002,-0.01333333333333305,1.033242478087544,2.2675842113409805,0.005409628515600735,-0.6055115439184864,-0.11819041375927948
1979-03-31,0.05515161638883992,0.0567,0.032,-0.0068000000000000005,0.008100000000000001,0.06156058458180791,0.10252365930599372,-0.06666666666666672,-0.09666666666666697,0.07000000000000028,0.7083958941745407,2.4159642768157386,-0.2698449988958488,-0.4493215619630119,0.5870710921856629
1979-04-30,0.0016734501867132767,-0.0007000000000000001,0.0217,0.011200000000000002,0.008,0.027962479458462974,0.10485133020344284,-0.03333333333333351,-0.010000000000000378,0.03999999999999974,0.059791618221763515,2.4999786883199895,-0.13221768519012464,-0.04322760887877718,0.3331769500454789
1979-05-31,-0.026336480433519993,-0.022000000000000002,0.0021,0.0132,0.008199999999999999,0.03246706729812554,0.10697674418604652,-0.10000000000000024,-0.046666666666666266,0.08000000000000007,0.14675172872454142,2.576692885824046,-0.40747231260157424,-0.21503658902979605,0.6717024728990542
1979-06-30,0.03865564957886636,0.0384,0.0113,0.014199999999999999,0.008100000000000001,0.026026045816437637,0.11076923076923073,-0.033333333333333215,0.07000000000000028,0.11000000000000003,0.022409178476858003,2.7135780136886285,-0.13221768519012342,0.33162834781436595,0.925596615039233
1979-07-31,0.008745446161282588,0.0083,0.0128,0.0179,0.0077,0.02515512956484578,0.11450381679389321,-0.033333333333333215,-0.0033333333333332624,0.06333333333333317,0.005596325409535798,2.8483732922728415,-0.13221768519012342,-0.01198961248768007,0.5306501717100637
1979-08-31,0.05307776000206954,0.0554,0.019799999999999998,-0.0158,0.0077,0.01423960209514874,0.11836115326251884,0.13333333333333344,-0.04333333333333359,0.033333333333333215,-0.20512561159060202,2.9875990968058694,0.5559188833384998,-0.19941759083425165,0.27675602956988476
